label,duration_s,snr_db,f0_mean_hz,f0_min_hz,f0_max_hz,intensity_min_db,intensity_max_db,f1_mean_hz,f2_mean_hz,rms_energy_mean,rms_energy_std,spectral_centroid_mean,spectral_bandwidth_mean,spectral_rolloff_95,zcr_mean,zcr_std,time_to_peak_s,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,voiced_ratio
1.0,1.7949375,16.027904510498047,273.25934508935336,237.8414230005442,312.0260904053494,-32.1876220703125,-4.351529121398926,330.25236529660964,934.4943622199863,0.19689998030662537,0.11154672503471375,461.9634307766246,355.45134835253333,1226.9736842105262,0.038120202850877194,0.009056203238480614,1.504,-262.28213552169785,50.94579971431932,186.49057279206423,33.25219356666128,14.027794245547776,28.505793377199375,0.8596491228070176
1.0,1.7531875,19.18147850036621,271.9362718560436,236.47155720542963,317.4802103936399,-32.19413757324219,-4.580634117126465,340.6592388455888,982.8139568358619,0.19435682892799377,0.13656477630138397,462.0616220760592,358.325915810882,1229.2613636363637,0.03721590909090909,0.008869918339956833,1.408,-269.78754005550184,56.87049383195385,175.47953977557134,39.92347909559688,16.345369238009376,26.67586042662502,0.9454545454545454
1.0,1.781,16.467649459838867,268.9808920545904,235.10958125672175,294.5134116201051,-26.806432723999023,-6.374853134155273,341.99387661524264,972.043981288382,0.20971690118312836,0.10542132705450058,447.3324196375597,340.6463779805744,1185.546875,0.03630719866071429,0.00707131043592805,1.472,-276.82706740094875,40.267743142576585,212.13386453677074,26.191349203033727,13.29839267486695,29.188478727264414,0.7857142857142857
1.0,1.280125,17.286643981933594,262.43544576398483,204.67477839935495,342.23801027304086,-24.52996826171875,-5.882543563842773,369.23947422717464,889.6981976379258,0.28376734256744385,0.14086778461933136,475.81599649254866,354.0406601550675,1265.625,0.041206173780487805,0.008948314575403548,0.992,-238.43513183833988,68.13466943348253,229.64501527515756,49.3699810905711,0.38520079253381895,21.631340696276,0.6829268292682927
1.0,1.90625,15.259895324707031,239.35632281244204,195.43199368684918,251.98420997897463,-24.691184997558594,-5.718747138977051,385.18994861466166,896.0489686181603,0.2281959354877472,0.11260665953159332,457.9118050624756,323.8376040720865,1105.9895833333333,0.041243489583333334,0.014308519930725343,1.6,-306.5652619443837,43.74001297033263,182.43136105037257,30.312461059939483,11.81040592641238,27.838264370529796,0.9833333333333333
1.0,1.3914375,13.14224624633789,274.78771149378116,219.36499593892518,306.66566893392013,-29.36286735534668,-7.788077354431152,393.55503614971053,888.1118639607333,0.24831904470920563,0.08265621215105057,487.1612419308342,349.7647574803791,1247.8693181818182,0.04248046875,0.007791664777553677,0.512,-241.13381072080327,37.282884498256294,236.8823780979107,25.986706562058895,11.462352730488252,26.057899609080575,0.7272727272727273
1.0,1.600125,13.991937637329102,245.6744793410396,193.1872657849691,279.5939868358039,-34.65792465209961,-7.169879913330078,429.8098247264056,996.8015291715664,0.20825348794460297,0.0840197280049324,488.0161414731179,368.462581445153,1251.5318627450981,0.04340916053921569,0.01400070906359509,1.344,-253.33572831987516,45.54034514589842,218.4383736715169,30.318905954950296,3.920089175885073,28.75232467202125,0.9607843137254902
1.0,1.6558125,11.78317928314209,166.27279801923873,72.3634618720189,279.5939868358039,-26.857826232910156,-7.1602783203125,393.3256534164021,968.2232821561225,0.19120801985263824,0.08437683433294296,476.32015687315413,342.88585713550856,1193.8100961538462,0.042104867788461536,0.008298911532378429,1.376,-253.73552243497778,37.16975521444038,215.98459624202167,21.401260683710696,8.93702079357415,27.181654735136444,0.8076923076923077
1.0,1.363625,16.63315200805664,234.16317675080063,220.63576443274928,239.21922434748075,-28.163127899169922,-6.82949161529541,428.31302204506954,900.6959009847533,0.1938212662935257,0.10436362773180008,467.8449729811837,338.0705669565738,1154.796511627907,0.0416969476744186,0.011685649419744681,1.152,-281.36412689826983,33.836742440866054,182.0577532559521,20.734242002746175,18.49685215294543,29.15731602840985,0.8837209302325582
1.0,1.4331875,23.32219696044922,232.80342571980694,175.11872228117704,265.4303484677136,-32.6253662109375,-5.650367259979248,393.86052403817854,870.7185512361108,0.2567947506904602,0.13606129586696625,438.87941133780254,330.56535658278824,1101.736111111111,0.03763020833333333,0.008482550768178297,1.056,-248.51863162761333,70.44407983132955,216.03818961734186,46.32173056062001,22.033276100768674,30.767106961264666,0.9777777777777777
